FID,id,cod_craai,cod_mun,municipio,zona_eleitoral,cd_local,nm_local,nm_local2,bairro,endereco,total_seção,total_aptos,X,Y,geom
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-453d,4750,3,3300704,CABO FRIO,096,2186,Escola Municipal Themira Palmer,ESCOLA MUNICIPAL THEMIRA PALMER,MANOEL CORRÊA,RUA PANAMA S/N,6,1606,-42.04301,-22.90164,POINT (-42.04301 -22.901639999999997)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-453c,4751,3,3300704,CABO FRIO,096,1040,INSTITUTO DE EDUCAÇÃO PROFESSORA ISMAR GOMES DE AZEVEDO,INSTITUTO DE EDUCAÇÃO PROFESSORA ISMAR GOMES DE AZEVEDO,CENTRO,AV. NILO PEÇANHA 68,8,2435,-42.01639,-22.87911,POINT (-42.01639000000001 -22.879110000000008)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-453b,4752,3,3300704,CABO FRIO,256,1015,ESCOLA MUNICIPAL DO ANGELIM,ESC. MUN. DO ANGELIM,ANGELIM,ESTRADA DO ARAÇÁ KM 12,2,344,-42.08803,-22.6664,POINT (-42.08803000000001 -22.666400000000007)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-453a,4753,3,3300704,CABO FRIO,256,1023,ESCOLA MUNICIPAL TEIXEIRA E SOUZA,ESC. MUN. TEIXEIRA E SOUZA,PORTO DO CARRO,AVENIDA WILSON MENDES S/N,8,2815,-42.03231,-22.86309,POINT (-42.03231 -22.86309000000002)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4539,4754,3,3300704,CABO FRIO,256,1031,ESCOLA MUNICIPAL PROFESSOR ACHILLES ALMEIDA BARRETO,E. M. PROF. ACHILLES ALMEIDA BARRETO,PORTO DO CARRO,AVENIDA WILSON MENDES S/N,3,1068,-42.033,-22.86174,POINT (-42.033000000000015 -22.86174000000001)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4538,4755,3,3300704,CABO FRIO,256,1040,ESCOLA MUNICIPAL PROFESSORA ELICÉA DA SILVEIRA,ESCOLA MUNICIPAL PROFESSORA ELICÉA DA SILVEIRA,GAMBOA,RUA JORGE VEIGA,2,728,-42.01687,-22.87282,POINT (-42.01687 -22.872820000000022)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4537,4756,3,3300704,CABO FRIO,256,1058,CIEP WILSON MENDES,CIEP WILSON MENDES - JACARÉ,JACARÉ,RUA SAMUEL BESSA S/N,13,4372,-42.01668,-22.86636,POINT (-42.01668000000001 -22.86636000000001)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4536,4757,3,3300704,CABO FRIO,256,1066,ESCOLA MUNICIPAL CECÍLIA MACHADO NOGUEIRA DA GUIA,ESC. MUN. PROFª. CECÍLIA MACHADO NOGUEIRA DA GUIA,JACARÉ,ESTRADA DOS PASSAGEIROS S/N,6,2241,-42.02462,-22.87098,POINT (-42.024620000000006 -22.87098000000001)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4535,4758,3,3300704,CABO FRIO,256,1074,ESCOLA ESTADUAL ASPINO ROCHA,ESC. EST. ASPINO ROCHA,GAMBOA,RUA JOSÉ RODRIGUES PÓVOAS 561,4,1495,-42.01842,-22.87358,POINT (-42.01842 -22.87358000000001)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4534,4759,3,3300704,CABO FRIO,256,1082,ESCOLA MUNICIPAL EVALDO SALLES,ESC. MUN. EVALDO SALLES,PERÓ,RUA DO MOINHO S/N,8,3061,-41.99037,-22.86161,POINT (-41.99037 -22.86161000000001)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4533,4760,3,3300704,CABO FRIO,256,1104,ESCOLA MUNICIPAL PEDRO JOTHA,ESC. MUN. PEDRO JOTHA,SÃO JACINTO,ESTRADA DE SÃO JACINTO KM 11,2,416,-42.02245,-22.76037,POINT (-42.022450000000006 -22.760369999999998)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4532,4761,3,3300704,CABO FRIO,256,1112,ESCOLA MUNICIPAL PROFESSORA CATHARINA DA SILVEIRA CORDEIRO,ESC. MUN. PROFª. CATHARINA DA SILVEIRA CORDEIRO,MONTE ALEGRE,DR. CARDOSO DA FONSECA,5,1812,-42.02929,-22.85949,POINT (-42.029289999999996 -22.859490000000008)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4531,4762,3,3300704,CABO FRIO,256,1120,CIEP HERMES BARCELOS,CIEP HERMES BARCELOS - JARDIM ESPERANÇA,JARDIM ESPERANÇA,ESTRADA DE BÚZIOS S/N,13,4682,-42.02241,-22.84085,POINT (-42.022409999999994 -22.840850000000007)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4530,4763,3,3300704,CABO FRIO,256,1139,ESCOLA MUNICIPAL VEREADOR LEAQUIM SCHUINDT,ESC. MUN. VEREADOR LEAQUIM SCHUINDT,JARDIM ESPERANÇA,ESTRADA DE BÚZIOS S/N,11,3987,-42.02537,-22.8422,POINT (-42.025369999999995 -22.842200000000012)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-452f,4764,3,3300704,CABO FRIO,256,1147,ESCOLA MUNICIPAL PROFESSORA MARÍLIA PLAISANT,ESC. MUN. PROFª. MARÍLIA PLAISANT,JARDIM ESPERANÇA,RUA DIMAS TEIXEIRA S/N,5,1872,-42.03176,-22.84002,POINT (-42.03176 -22.840020000000017)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-452e,4765,3,3300704,CABO FRIO,256,1155,ESCOLA MUNICIPAL MARIA DÁRIA SALDANHA,ESC. MUN. MARIA DÁRIA SALDANHA,JARDIM ESPERANÇA,ESTRADA DE BÚZIOS 100,10,3661,-42.02869,-22.84545,POINT (-42.02869 -22.845450000000017)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-452d,4766,3,3300704,CABO FRIO,256,1163,ESCOLA MUNICIPAL TALITA HERNANDES PERELLÓ,E. M. TALITA HERNANDES PERELLÓ,JARDIM ESPERANÇA,ESTRADA DE BÚZIOS 100,6,2126,-42.02908,-22.84587,POINT (-42.02908 -22.84587000000001)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-452c,4767,3,3300704,CABO FRIO,256,1171,ESCOLA MUNICIPAL PROFESSORA LAIR DIAS GAGO PEREIRA,ESC. MUN. PROF. LAIR DIAS GAGO PEREIRA,JARDIM PERÓ,RUA SÃO PAULO 560,9,3223,-42.01408,-22.84004,POINT (-42.01408000000001 -22.840039999999995)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-452b,4768,3,3300704,CABO FRIO,256,1180,ESCOLA MUNICIPAL PROFESSOR OSWALDO SANTA ROSA,ESCOLA MUNICIPAL PROFESSOR OSWALDO SANTA ROSA,GURIRI,RUA DEODORO AZEVEDO S/N,3,965,-41.99195,-22.83365,POINT (-41.99195000000002 -22.83365000000001)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-452a,4769,3,3300704,CABO FRIO,256,1198,CIEP JOSÉ DE DOME,CIEP JOSÉ DE DOME - TANGARÁ,TANGARÁ,RUA SANTA MARGARIDA S/N,12,3838,-42.00923,-22.82423,POINT (-42.00922999999999 -22.824230000000004)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4529,4770,3,3300704,CABO FRIO,256,1201,ESCOLA MUNICIPAL PROFESSORA LEOMARI GARCIA,ESC. MUN. PROFESSORA LEOMARI GARCIA,TANGARÁ,R. NELSON MANDELA N.110,2,590,-42.01135,-22.82466,POINT (-42.01135 -22.82466000000001)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4528,4771,3,3300704,CABO FRIO,256,1228,ESCOLA AGRÍCOLA MUNICIPAL NILO BATISTA,ESC. AGRÍCOLA MUN. NILO BATISTA,CAMPOS NOVOS,ROD. AMARAL PEIXOTO KM 1257 (TREVO BUZIOS),3,607,-42.02316,-22.71792,POINT (-42.02316000000001 -22.717920000000007)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4527,4772,3,3300704,CABO FRIO,256,1236,ESCOLA MUNICIPAL JOÃO EVANGELISTA DOS SANTOS,ESC. MUN. JOÃO EVANGELISTA DOS SANTOS,BOTAFOGO,ROD.  AMARAL PEIXOTO KM 1216,3,899,-42.05327,-22.74014,POINT (-42.05326999999998 -22.740140000000004)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4526,4773,3,3300704,CABO FRIO,256,1244,ESCOLA MUNICIPAL PROFESSORA AMÉLIA FERREIRA,ESC. MUN. PROFª. AMÉLIA FERREIRA,UNAMAR,ROD. AMARAL PEIXOTO KM 134,10,3618,-42.00418,-22.64781,POINT (-42.00418 -22.647810000000018)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4525,4774,3,3300704,CABO FRIO,256,1252,CENTRO EDUCACIONAL MUNICIPAL PROFESSORA MARLI CAPP,CENTRO EDUC. MUN. PROFª.  MARLI CAPP,UNAMAR,RUA E 20 - QD 15 (KM 134),17,6566,-42.00537,-22.65,POINT (-42.00536999999999 -22.650000000000016)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4524,4775,3,3300704,CABO FRIO,256,1260,ESCOLA MUNICIPAL DE EDUCAÇÃO INFANTIL PALMIRA BESSA,ESC. MUN. EDUC. INFANTIL PALMIRA BESSA,UNAMAR,RUA QUATORZE S/N,8,3123,-42.00593,-22.65235,POINT (-42.00593 -22.652349999999995)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4523,4776,3,3300704,CABO FRIO,256,1279,CIEP LYSIA BERNARDES,CIEP LYSIA BERNARDES - AQUÁRIOS,AQUÁRIOS,RUA PORTO ALEGRE S/N,13,4826,-42.00613,-22.60816,POINT (-42.006130000000006 -22.608159999999994)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4522,4777,3,3300704,CABO FRIO,256,1287,ESCOLA MUNICIPAL PROFESSORA LUCELÉA RODRIGUES DA COSTA,ESC. MUN. PROF. LUCELÉA RODRIGUES DA COSTA,AQUÁRIOS,RUA DA ASSEMBLÉIA S/N,5,1265,-42.00096,-22.59425,POINT (-42.00096000000001 -22.594250000000002)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4521,4778,3,3300704,CABO FRIO,256,1295,ESCOLA MUNICIPAL EDITH CASTRO DOS SANTOS,ESC. MUN. EDITH CASTRO DOS SANTOS,AQUÁRIOS,RUA DOIS 138,11,4221,-42.00027,-22.59806,POINT (-42.00027000000001 -22.598060000000007)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4520,4779,3,3300704,CABO FRIO,256,1309,ESCOLA MUNICIPAL DO ARAÇÁ,ESC. MUNICIPALIZADA ARAÇÁ,PACHECO,ESTRADA DO ARAÇA S/N,2,506,-42.0981,-22.6374,POINT (-42.098099999999995 -22.637400000000014)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-451f,4780,3,3300704,CABO FRIO,256,1317,ESCOLA MUNICIPAL FRANCISCO FRANCO,ESC. MUN. FRANCISCO FRANCO,ARAÇÁ,ESTRADA DO ARAÇÁ S/Nº,2,252,-42.12576,-22.65021,POINT (-42.12576000000001 -22.65021000000002)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-451e,4781,3,3300704,CABO FRIO,256,1325,ESCOLA MUNICIPAL ALLITA MARIA DO VALE,ESC. MUN. PROFª. ALLITA MARIA DO VALLE,FLORESTINHA,ROD. AMARAL PEIXOTO KM 1296,4,1202,-42.00852,-22.68754,POINT (-42.00851999999998 -22.687540000000006)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-451d,4782,3,3300704,CABO FRIO,256,1333,COLÉGIO MUNICIPAL PROFESSORA ELZA MARIA SANTA ROSA BERNARDO,COLÉGIO MUN. PROF. ELZA MARIA SANTA ROSA BERNARDO,JARDIM ESPERANÇA,RUA EZIO CARDOSO DA FONSECA S/N,3,1076,-42.02568,-22.84076,POINT (-42.02568 -22.84076000000002)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-451c,4783,3,3300704,CABO FRIO,256,1341,ESCOLA MUNICIPAL ETELVINA SANTANA DA FONSECA,ESC. MUN. ETELVINA SANTANA DA FONSECA,PERÓ,RUA DO MOINHO S/N,6,2153,-41.99018,-22.86196,POINT (-41.99018 -22.861960000000014)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-451b,4784,3,3300704,CABO FRIO,256,1350,ESCOLA MUNICIPAL WANDA PEREIRA ROQUE,ESC. MUNI. WANDA PEREIRA ROQUE,SAMBURÁ,RUA MARIMBAS S/N,3,1164,-42.0062,-22.62614,POINT (-42.00620000000001 -22.62614000000001)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-451a,4785,3,3300704,CABO FRIO,256,1368,ESC. MUN. JUSTINIANO DE SOUZA,ESC. MUN. JUSTINIANO DE SOUZA,MARIA JOAQUINA,RUA DA PAZ S/N,4,1420,-41.98869,-22.73179,POINT (-41.98869 -22.731790000000004)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4519,4786,13,3302056,ITALVA,141,1058,COLÉGIO ESTADUAL JOÃO GUIMARÃES,COLEGIO ESTADUAL JOAO GUIMARAES,CENTRO,RUA JOSE LUIZ MARINHO 158,15,2620,-41.69246,-21.41861,POINT (-41.69246000000001 -21.418610000000015)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4518,4787,13,3302056,ITALVA,141,1104,ESCOLA ESTADUAL SEVERINO PEREIRA DA SILVA,ESCOLA ESTADUAL SEVERINO PEREIRA DA SILVA,CIMENTO PARAISO,CIMENTO PARAISO,3,698,-41.69479,-21.37389,POINT (-41.69479000000001 -21.373890000000006)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4517,4788,13,3302056,ITALVA,141,1031,CIEP - INSTITUTO VEREADOR SAID TANUS JOSÉ,INSTITUTO VEREADOR SAID TANUS JOSE,SAO CAETANO,RODOVIA ITAPERUNA X CAMPOS - BR 356,14,3944,-41.69062,-21.43252,POINT (-41.69062000000001 -21.432520000000018)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4516,4789,13,3302056,ITALVA,141,1090,GRUPO ESCOLAR SÃO PEDRO PARAÍSO,GRUPO ESCOLAR SAO PEDRO PARAISO,SAO PEDRO DO PARAISO,SAO PEDRO DO PARAISO,2,295,-41.72142,-21.36813,POINT (-41.721420000000016 -21.368130000000015)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4515,4790,13,3302056,ITALVA,141,1163,ESCOLA MUNICIPAL ANTONIO FERREIRA DA FONSECA,ESCOLA MUNICIPAL ANTONIO FERREIRA DA FONSECA,GUARNERE,GUARNERE,6,1064,-41.66024,-21.39453,POINT (-41.66024 -21.394530000000007)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4514,4791,13,3302056,ITALVA,141,1066,ESCOLA ESTADUAL MUNICIPALIZADA DOUTOR MATOS,ESCOLA ESTADUAL MUNICIPALIZADA DOUTOR MATTOS,DOUTOR MATTOS,DOUTOR MATTOS,2,146,-41.55676,-21.43393,POINT (-41.556760000000004 -21.43393000000001)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4513,4792,13,3302056,ITALVA,141,1040,ESCOLA MUNICIPAL GLYCERIO SALLES,ESCOLA MUNICIPAL GLYCERIO SALLES,CENTRO,RUA PORTELA SALLES 26,11,2380,-41.69341,-21.42423,POINT (-41.69341000000001 -21.424229999999998)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4512,4793,4,3302700,MARICÁ,055,1015,CIEP PROFESSOR MARIA DO AMPARO RANGEL E SOUZA,CIEP PROFESSOR MARIA DO AMPARO RANGEL E SOUZA,CENTRO,AV. ROBERTO SILVEIRA  259,22,8388,-42.81424,-22.91647,POINT (-42.814240000000005 -22.91647000000001)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4511,4794,4,3302700,MARICÁ,055,1023,CENTRO EDUCACIONAL JOANA BENEDICTA RANGEL,CENTRO EDUCACIONAL JOANA BENEDICTA RANGEL,CENTRO,AV. NOSSA SENHORA DO AMPARO 240,14,5113,-42.81861,-22.9224,POINT (-42.81861000000001 -22.9224)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4510,4795,4,3302700,MARICÁ,055,1031,COLÉGIO CENECISTA DE MARICÁ (COLEGIO MARICÁ),COLÉGIO CENECISTA DE MARICÁ (COLEGIO MARICÁ),CENTRO,RUA BARAO DE INOA 137,15,5436,-42.81973,-22.91806,POINT (-42.819730000000014 -22.918059999999997)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-450f,4796,4,3302700,MARICÁ,055,1040,ESCOLA ESTADUAL DOMICIO DA GAMA,ESCOLA ESTADUAL DOMICIO DA GAMA,FLAMENGO,AV. ROBERTO SILVEIRA 1138,9,3495,-42.80671,-22.91557,POINT (-42.80671 -22.915570000000013)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-450e,4797,4,3302700,MARICÁ,055,1058,ESCOLA ESTADUAL ELISIARIO MATA,ESCOLA ESTADUAL ELISIARIO MATA,CENTRO,RUA ABREU RANGEL 115,22,8509,-42.81876,-22.91792,POINT (-42.81876 -22.91792000000001)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-450d,4798,4,3302700,MARICÁ,055,1066,ESCOLA MUNICIPAL VEREADOR JOAO DA SILVA BEZERRA,ESCOLA MUNICIPAL VEREADOR JOAO DA SILVA BEZERRA,BARRA DE MARICÁ,PRAÇA ANA FERREIRA 1,8,2705,-42.81128,-22.95602,POINT (-42.81128000000002 -22.95602000000001)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-450c,4799,4,3302700,MARICÁ,055,1074,ESCOLA ESTADUAL CACILDA DA  SILVA,ESCOLA ESTADUAL CACILDA DA  SILVA,ITAPEBA,AV 1 QD 04 LTO NOVA ITAPEBA  ROD AMARAL PEIXOTO KM 26,11,3945,-42.83585,-22.91047,POINT (-42.83585000000001 -22.910470000000014)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-450b,4800,4,3302700,MARICÁ,055,1090,ESCOLA ESPECIAL RINALDA RODRIGUES DA SILVA (SAREM),ESCOLA ESPECIAL RINALDA RODRIGUES DA SILVA (SAREM),CENTRO,RUA UIRAPURUS N 200,6,1887,-42.81406,-22.91608,POINT (-42.81406000000001 -22.916079999999997)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-450a,4801,4,3302700,MARICÁ,055,1155,COLÉGIO ESTADUAL FRANCISCO JOSE DO NASCIMENTO,COLÉGIO ESTADUAL FRANCISCO JOSE DO NASCIMENTO,PONTA NEGRA,RUA SIMAO LUIZ DA COSTA S/N,11,3458,-42.69744,-22.9526,POINT (-42.69743999999999 -22.952600000000015)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4509,4802,4,3302700,MARICÁ,055,1163,ESCOLA ESTADUAL JOAO PEDRO MACHADO,ESCOLA ESTADUAL JOAO PEDRO MACHADO,MANOEL RIBEIRO,RODOVIA AMARAL PEIXOTO KM 38,3,930,-42.7296,-22.90694,POINT (-42.729599999999984 -22.90694000000001)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4508,4803,4,3302700,MARICÁ,055,1171,ESCOLA MUNICIPAL AMANDA  PENNA DE AZEVEDO SOARES,ESCOLA MUNICIPAL AMANDA  PENNA DE AZEVEDO SOARES,BANANAL,ESTRADA DE PONTA NEGRA 118 BANANAL,4,1072,-42.71916,-22.92714,POINT (-42.719159999999995 -22.927140000000012)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4507,4804,4,3302700,MARICÁ,055,1180,ESCOLA MUNICIPAL BENVINDO TAQUES HORTA,ESCOLA MUNICIPAL BENVINDO TAQUES HORTA,UBATIBA,R JOSE FORTES DA SILVA S/N,6,2081,-42.80175,-22.89275,POINT (-42.801750000000006 -22.89275000000001)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4506,4805,4,3302700,MARICÁ,055,1201,ESCOLA MUNICIPAL ESPRAIADO,ESCOLA MUNICIPAL ESPRAIADO,ESPRAIADO,ESTRADA DO ESPRAIADO S/N ( PEDRO AUGUSTO A. COSTA ),4,967,-42.7097,-22.88885,POINT (-42.709700000000005 -22.88885000000001)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4505,4806,4,3302700,MARICÁ,055,1210,ESCOLA MUNICIPAL LUCIO TOMÉ GUERRA FETEIRA,ESCOLA MUNICIPAL LUCIO TOMÉ GUERRA FETEIRA,CORDEIRINHO,ESTRADA DE CORDEIRINHO S/N,10,3559,-42.74603,-22.9528,POINT (-42.74602999999998 -22.95280000000001)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4504,4807,4,3302700,MARICÁ,055,1228,ESCOLA MUNICIPAL BRASILINA COUTINHO,ESCOLA MUNICIPAL BRASILINA COUTINHO,LAGARTO,ESTRADA  COMANDANTE CELSO (DO LAGARTO ) S/N,3,537,-42.77392,-22.86269,POINT (-42.77392 -22.862690000000015)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4503,4808,4,3302700,MARICÁ,055,1236,ESCOLA MUNICIPAL GUARATIBA (TATIANA CHAGAS MEMÓRIA),ESCOLA MUNICIPAL GUARATIBA (TATIANA CHAGAS MEMÓRIA),GUARATIBA,ESTRADA DE GUARATIBA S/N,5,1511,-42.79564,-22.95634,POINT (-42.79564 -22.956340000000015)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4502,4809,4,3302700,MARICÁ,055,1260,COLÉGIO ESTADUAL EUCLYDES PAULO DA SILVA (ESCOLA DE SÃO JOSE),COLÉGIO ESTADUAL EUCLYDES PAULO DA SILVA (ESCOLA DE SÃO JOSE),SÃO JOSÉ DO IMBASSAÍ,RODOVIA AMARAL PEIXOTO KM 21,9,3483,-42.8897,-22.93348,POINT (-42.88970000000001 -22.933480000000003)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4501,4810,4,3302700,MARICÁ,055,1279,ESCOLA ESTADUAL DOUTOR JOAO GOMES DE MATOS SOBRINHO,ESCOLA ESTADUAL DOUTOR JOAO GOMES DE MATOS SOBRINHO,INOÃ,RUA APOLONIO ELIAS DA CRUZ S/N,11,4286,-42.93211,-22.91148,POINT (-42.93211 -22.911479999999997)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4500,4811,4,3302700,MARICÁ,055,1287,ESCOLA ESTADUAL MINISTRO LUIZ ESPARANO,ESCOLA ESTADUAL MINISTRO LUIZ ESPARANO,SPAR,RODOVIA AMARAL PEIXOTO KM 13 S/N,6,2288,-42.94039,-22.89816,POINT (-42.940389999999994 -22.898160000000015)
